year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1950,147,77,Acanthocybium solandri,Wahoo,600089,27.2688,Acanthocybium_solandri-77
1950,147,77,Acanthurus xanthopterus,Yellowfin surgeonfish,601261,28.1263579328052,Acanthurus_xanthopterus-77
1950,147,77,Caranx melampygus,Bluefin trevally,601906,224.85873057889,Caranx_melampygus-77
1950,147,77,Coryphaena hippurus,Common dolphinfish,600006,117,Coryphaena_hippurus-77
1950,147,77,Ctenochaetus striatus,Striated surgeonfish,601262,54.606108,Ctenochaetus_striatus-77
1950,147,77,Decapterus macarellus,Mackerel scad,600993,23.326884750823,Decapterus_macarellus-77
1950,147,77,Epinephelus merra,Honeycomb grouper,604923,69.567877,Epinephelus_merra-77
1950,147,77,Epinephelus polyphekadion,Camouflage grouper,606473,147.83526815301,Epinephelus_polyphekadion-77
1950,147,77,Holocentridae,"Squirrel-, soldierfishes",400243,202.785797537212,Holocentridae-77
1950,147,77,Katsuwonus pelamis,Skipjack tuna,600107,500,Katsuwonus_pelamis-77
1950,147,77,Lethrinus xanthochilus,Yellowlip emperor,601852,348.685462202707,Lethrinus_xanthochilus-77
1950,147,77,Lutjanidae,Snappers,400323,27.2688,Lutjanidae-77
1950,147,77,Lutjanus fulvus,Blacktail snapper,600262,128.416051005176,Lutjanus_fulvus-77
1950,147,77,Lutjanus gibbus,Humpback red snapper,600265,183.352594366065,Lutjanus_gibbus-77
1950,147,77,Marine fishes not identified,Marine fishes nei,100039,1062.25415573945,Marine_fishes_not_identified-77
1950,147,77,Mullidae,Goatfishes,400332,92.6409940937722,Mullidae-77
1950,147,77,Naso,Unicornfishes,500480,107.078549117688,Naso-77
1950,147,77,Naso unicornis,Bluespine unicornfish,601265,214.183454,Naso_unicornis-77
1950,147,77,Scarus,Parrots,500242,100.101101,Scarus-77
1950,147,77,Scombridae,"Mackerels, tunas, bonitos",400416,40.9032,Scombridae-77
1950,147,77,Selar crumenophthalmus,Bigeye scad,600387,941.399896645299,Selar_crumenophthalmus-77
1950,147,77,Serranidae,"Basses, groupers, hinds",400289,13.6344,Serranidae-77
1950,147,77,Sphyraena,"Barracudas, sennets",500372,33.9545320918129,Sphyraena-77
1950,147,77,Thunnus alalunga,Albacore,600142,117,Thunnus_alalunga-77
1950,147,77,Thunnus albacares,Yellowfin tuna,600143,117,Thunnus_albacares-77
1950,147,77,Upeneus,Upeneid goatfishes,501132,47.7699785335106,Upeneus-77
1950,147,77,Xiphias gladius,Swordfish,600226,359.077650377573,Xiphias_gladius-77
1950,147,81,Xiphias gladius,Swordfish,600226,20.8624854534115,Xiphias_gladius-81
1951,147,77,Acanthocybium solandri,Wahoo,600089,28.55988,Acanthocybium_solandri-77
1951,147,77,Acanthurus xanthopterus,Yellowfin surgeonfish,601261,28.7023579328052,Acanthurus_xanthopterus-77
1951,147,77,Caranx melampygus,Bluefin trevally,601906,230.79572157889,Caranx_melampygus-77
1951,147,77,Coryphaena hippurus,Common dolphinfish,600006,117,Coryphaena_hippurus-77
1951,147,77,Ctenochaetus striatus,Striated surgeonfish,601262,57.407318,Ctenochaetus_striatus-77
1951,147,77,Decapterus macarellus,Mackerel scad,600993,23.794884750823,Decapterus_macarellus-77
1951,147,77,Epinephelus merra,Honeycomb grouper,604923,77.909928,Epinephelus_merra-77
1951,147,77,Epinephelus polyphekadion,Camouflage grouper,606473,150.82326815301,Epinephelus_polyphekadion-77
1951,147,77,Holocentridae,"Squirrel-, soldierfishes",400243,212.457776537212,Holocentridae-77
1951,147,77,Katsuwonus pelamis,Skipjack tuna,600107,500,Katsuwonus_pelamis-77
1951,147,77,Lethrinus xanthochilus,Yellowlip emperor,601852,355.741462202707,Lethrinus_xanthochilus-77
1951,147,77,Lutjanidae,Snappers,400323,28.55988,Lutjanidae-77
1951,147,77,Lutjanus fulvus,Blacktail snapper,600262,131.008051005176,Lutjanus_fulvus-77
1951,147,77,Lutjanus gibbus,Humpback red snapper,600265,187.060594366065,Lutjanus_gibbus-77
1951,147,77,Marine fishes not identified,Marine fishes nei,100039,1100.08886099123,Marine_fishes_not_identified-77
1951,147,77,Mullidae,Goatfishes,400332,94.5129940937721,Mullidae-77
1951,147,77,Naso,Unicornfishes,500480,109.238549117688,Naso-77
1951,147,77,Naso unicornis,Bluespine unicornfish,601265,217.457552,Naso_unicornis-77
1951,147,77,Scarus,Parrots,500242,100.462804,Scarus-77
1951,147,77,Scombridae,"Mackerels, tunas, bonitos",400416,42.83982,Scombridae-77
1951,147,77,Selar crumenophthalmus,Bigeye scad,600387,985.041476645299,Selar_crumenophthalmus-77
1951,147,77,Serranidae,"Basses, groupers, hinds",400289,14.27994,Serranidae-77
1951,147,77,Sphyraena,"Barracudas, sennets",500372,34.6385320918129,Sphyraena-77
1951,147,77,Thunnus alalunga,Albacore,600142,117,Thunnus_alalunga-77
1951,147,77,Thunnus albacares,Yellowfin tuna,600143,117,Thunnus_albacares-77
1951,147,77,Upeneus,Upeneid goatfishes,501132,48.7419785335106,Upeneus-77
1951,147,77,Xiphias gladius,Swordfish,600226,391.049996029104,Xiphias_gladius-77
1951,147,81,Xiphias gladius,Swordfish,600226,18.9438452704428,Xiphias_gladius-81
1952,147,77,Acanthocybium solandri,Wahoo,600089,29.82019,Acanthocybium_solandri-77
1952,147,77,Acanthurus xanthopterus,Yellowfin surgeonfish,601261,29.2783579328052,Acanthurus_xanthopterus-77
1952,147,77,Caranx melampygus,Bluefin trevally,601906,236.68266057889,Caranx_melampygus-77
1952,147,77,Coryphaena hippurus,Common dolphinfish,600006,117,Coryphaena_hippurus-77
1952,147,77,Ctenochaetus striatus,Striated surgeonfish,601262,60.147597,Ctenochaetus_striatus-77
1952,147,77,Decapterus macarellus,Mackerel scad,600993,24.262884750823,Decapterus_macarellus-77
1952,147,77,Epinephelus merra,Honeycomb grouper,604923,81.628878,Epinephelus_merra-77
1952,147,77,Epinephelus polyphekadion,Camouflage grouper,606473,153.81126815301,Epinephelus_polyphekadion-77
1952,147,77,Holocentridae,"Squirrel-, soldierfishes",400243,221.929526537212,Holocentridae-77
1952,147,77,Katsuwonus pelamis,Skipjack tuna,600107,500,Katsuwonus_pelamis-77
1952,147,77,Lethrinus xanthochilus,Yellowlip emperor,601852,362.797462202707,Lethrinus_xanthochilus-77
1952,147,77,Lutjanidae,Snappers,400323,29.82019,Lutjanidae-77
1952,147,77,Lutjanus fulvus,Blacktail snapper,600262,133.600051005176,Lutjanus_fulvus-77
1952,147,77,Lutjanus gibbus,Humpback red snapper,600265,190.768594366065,Lutjanus_gibbus-77
1952,147,77,Marine fishes not identified,Marine fishes nei,100039,1137.25226099123,Marine_fishes_not_identified-77
1952,147,77,Mullidae,Goatfishes,400332,96.3849940937721,Mullidae-77
1952,147,77,Naso,Unicornfishes,500480,111.398549117688,Naso-77
1952,147,77,Naso unicornis,Bluespine unicornfish,601265,220.6577,Naso_unicornis-77
1952,147,77,Scarus,Parrots,500242,105.258298,Scarus-77
1952,147,77,Scombridae,"Mackerels, tunas, bonitos",400416,44.73028,Scombridae-77
1952,147,77,Selar crumenophthalmus,Bigeye scad,600387,1027.7995166453,Selar_crumenophthalmus-77
1952,147,77,Serranidae,"Basses, groupers, hinds",400289,14.91009,Serranidae-77
1952,147,77,Sphyraena,"Barracudas, sennets",500372,35.3225320918129,Sphyraena-77
1952,147,77,Thunnus alalunga,Albacore,600142,117,Thunnus_alalunga-77
1952,147,77,Thunnus albacares,Yellowfin tuna,600143,117,Thunnus_albacares-77
1952,147,77,Upeneus,Upeneid goatfishes,501132,49.7139785335106,Upeneus-77
1952,147,77,Xiphias gladius,Swordfish,600226,234.435180537145,Xiphias_gladius-77
1952,147,81,Thunnus maccoyii,Southern bluefin tuna,600145,1.93933709335128e-4,Thunnus_maccoyii-81
1952,147,81,Xiphias gladius,Swordfish,600226,13.7647984707433,Xiphias_gladius-81
1953,147,77,Acanthocybium solandri,Wahoo,600089,31.04972,Acanthocybium_solandri-77
1953,147,77,Acanthurus xanthopterus,Yellowfin surgeonfish,601261,29.8543579328051,Acanthurus_xanthopterus-77
1953,147,77,Caranx melampygus,Bluefin trevally,601906,242.51955657889,Caranx_melampygus-77
1953,147,77,Coryphaena hippurus,Common dolphinfish,600006,117,Coryphaena_hippurus-77
1953,147,77,Ctenochaetus striatus,Striated surgeonfish,601262,62.826945,Ctenochaetus_striatus-77
1953,147,77,Decapterus macarellus,Mackerel scad,600993,24.730884750823,Decapterus_macarellus-77
1953,147,77,Epinephelus merra,Honeycomb grouper,604923,85.26514,Epinephelus_merra-77
1953,147,77,Epinephelus polyphekadion,Camouflage grouper,606473,156.799268153009,Epinephelus_polyphekadion-77
1953,147,77,Holocentridae,"Squirrel-, soldierfishes",400243,231.201166537212,Holocentridae-77
1953,147,77,Katsuwonus pelamis,Skipjack tuna,600107,800,Katsuwonus_pelamis-77
1953,147,77,Lethrinus xanthochilus,Yellowlip emperor,601852,369.853462202707,Lethrinus_xanthochilus-77
