rgn_id,sciname,iucn_sid,year,eval_yr
147,Dermochelys coriacea,6494,2016,2013
147,Dermochelys coriacea,6494,2017,2013
147,Dermochelys coriacea,6494,2018,2013
147,Megaptera novaeangliae,13006,1992,1990
147,Megaptera novaeangliae,13006,1993,1990
147,Megaptera novaeangliae,13006,1994,1994
147,Megaptera novaeangliae,13006,1995,1994
147,Megaptera novaeangliae,13006,1996,1996
147,Megaptera novaeangliae,13006,1997,1996
147,Megaptera novaeangliae,13006,1998,1996
147,Megaptera novaeangliae,13006,1999,1996
147,Megaptera novaeangliae,13006,2e3,1996
147,Megaptera novaeangliae,13006,2001,1996
147,Megaptera novaeangliae,13006,2002,1996
147,Megaptera novaeangliae,13006,2003,1996
147,Megaptera novaeangliae,13006,2004,1996
147,Megaptera novaeangliae,13006,2005,1996
147,Megaptera novaeangliae,13006,2006,1996
147,Megaptera novaeangliae,13006,2007,1996
147,Megaptera novaeangliae,13006,2008,2008
147,Megaptera novaeangliae,13006,2009,2008
147,Megaptera novaeangliae,13006,2010,2008
147,Megaptera novaeangliae,13006,2011,2008
147,Megaptera novaeangliae,13006,2012,2008
147,Megaptera novaeangliae,13006,2013,2008
147,Megaptera novaeangliae,13006,2014,2008
147,Megaptera novaeangliae,13006,2015,2008
147,Megaptera novaeangliae,13006,2016,2008
147,Megaptera novaeangliae,13006,2017,2008
147,Megaptera novaeangliae,13006,2018,2008
147,Rhincodon typus,19488,1992,NA
147,Rhincodon typus,19488,1993,NA
147,Rhincodon typus,19488,1994,NA
147,Rhincodon typus,19488,1995,NA
147,Rhincodon typus,19488,1996,NA
147,Rhincodon typus,19488,1997,NA
147,Rhincodon typus,19488,1998,NA
147,Rhincodon typus,19488,1999,NA
147,Rhincodon typus,19488,2e3,2000
147,Rhincodon typus,19488,2001,2000
147,Rhincodon typus,19488,2002,2000
147,Rhincodon typus,19488,2003,2000
147,Rhincodon typus,19488,2004,2000
147,Rhincodon typus,19488,2005,2005
147,Rhincodon typus,19488,2006,2005
147,Rhincodon typus,19488,2007,2005
147,Rhincodon typus,19488,2008,2005
147,Rhincodon typus,19488,2009,2005
147,Rhincodon typus,19488,2010,2005
147,Rhincodon typus,19488,2011,2005
147,Rhincodon typus,19488,2012,2005
147,Rhincodon typus,19488,2013,2005
147,Rhincodon typus,19488,2014,2005
147,Rhincodon typus,19488,2015,2005
147,Rhincodon typus,19488,2016,2016
147,Rhincodon typus,19488,2017,2016
147,Rhincodon typus,19488,2018,2016
147,Steno bredanensis,20738,1992,NA
147,Steno bredanensis,20738,1993,NA
147,Steno bredanensis,20738,1994,NA
147,Steno bredanensis,20738,1995,NA
147,Steno bredanensis,20738,1996,NA
147,Steno bredanensis,20738,1997,NA
147,Steno bredanensis,20738,1998,NA
147,Steno bredanensis,20738,1999,NA
147,Steno bredanensis,20738,2e3,NA
147,Steno bredanensis,20738,2001,NA
147,Steno bredanensis,20738,2002,NA
147,Steno bredanensis,20738,2003,NA
147,Steno bredanensis,20738,2004,NA
147,Steno bredanensis,20738,2005,NA
147,Steno bredanensis,20738,2006,NA
147,Steno bredanensis,20738,2007,NA
147,Steno bredanensis,20738,2008,2008
147,Steno bredanensis,20738,2009,2008
147,Steno bredanensis,20738,2010,2008
147,Steno bredanensis,20738,2011,2008
147,Steno bredanensis,20738,2012,2012
147,Steno bredanensis,20738,2013,2012
147,Steno bredanensis,20738,2014,2012
147,Steno bredanensis,20738,2015,2012
147,Steno bredanensis,20738,2016,2012
147,Steno bredanensis,20738,2017,2012
147,Steno bredanensis,20738,2018,2012
147,Alopias vulpinus,39339,1992,NA
147,Alopias vulpinus,39339,1993,NA
147,Alopias vulpinus,39339,1994,NA
147,Alopias vulpinus,39339,1995,NA
147,Alopias vulpinus,39339,1996,NA
147,Alopias vulpinus,39339,1997,NA
147,Alopias vulpinus,39339,1998,NA
147,Alopias vulpinus,39339,1999,NA
147,Alopias vulpinus,39339,2e3,NA
147,Alopias vulpinus,39339,2001,NA
147,Alopias vulpinus,39339,2002,NA
147,Alopias vulpinus,39339,2003,NA
147,Alopias vulpinus,39339,2004,NA
147,Alopias vulpinus,39339,2005,NA
147,Alopias vulpinus,39339,2006,NA
147,Alopias vulpinus,39339,2007,NA
147,Alopias vulpinus,39339,2008,NA
147,Alopias vulpinus,39339,2009,2009
147,Alopias vulpinus,39339,2010,2009
147,Alopias vulpinus,39339,2011,2009
147,Alopias vulpinus,39339,2012,2009
147,Alopias vulpinus,39339,2013,2009
147,Alopias vulpinus,39339,2014,2009
147,Alopias vulpinus,39339,2015,2009
147,Alopias vulpinus,39339,2016,2009
147,Alopias vulpinus,39339,2017,2009
147,Alopias vulpinus,39339,2018,2009
147,Isurus oxyrinchus,39341,1992,NA
147,Isurus oxyrinchus,39341,1993,NA
147,Isurus oxyrinchus,39341,1994,NA
147,Isurus oxyrinchus,39341,1995,NA
147,Isurus oxyrinchus,39341,1996,NA
147,Isurus oxyrinchus,39341,1997,NA
147,Isurus oxyrinchus,39341,1998,NA
147,Isurus oxyrinchus,39341,1999,NA
147,Isurus oxyrinchus,39341,2e3,2000
147,Isurus oxyrinchus,39341,2001,2000
147,Isurus oxyrinchus,39341,2002,2000
147,Isurus oxyrinchus,39341,2003,2000
147,Isurus oxyrinchus,39341,2004,2000
147,Isurus oxyrinchus,39341,2005,2000
147,Isurus oxyrinchus,39341,2006,2000
147,Isurus oxyrinchus,39341,2007,2000
147,Isurus oxyrinchus,39341,2008,2000
147,Isurus oxyrinchus,39341,2009,2009
147,Isurus oxyrinchus,39341,2010,2009
147,Isurus oxyrinchus,39341,2011,2009
147,Isurus oxyrinchus,39341,2012,2009
147,Isurus oxyrinchus,39341,2013,2009
147,Isurus oxyrinchus,39341,2014,2009
147,Isurus oxyrinchus,39341,2015,2009
147,Isurus oxyrinchus,39341,2016,2009
147,Isurus oxyrinchus,39341,2017,2009
147,Isurus oxyrinchus,39341,2018,2009
147,Carcharhinus amblyrhynchos,39365,1992,NA
147,Carcharhinus amblyrhynchos,39365,1993,NA
147,Carcharhinus amblyrhynchos,39365,1994,NA
147,Carcharhinus amblyrhynchos,39365,1995,NA
147,Carcharhinus amblyrhynchos,39365,1996,NA
147,Carcharhinus amblyrhynchos,39365,1997,NA
147,Carcharhinus amblyrhynchos,39365,1998,NA
147,Carcharhinus amblyrhynchos,39365,1999,NA
147,Carcharhinus amblyrhynchos,39365,2e3,2000
147,Carcharhinus amblyrhynchos,39365,2001,2000
147,Carcharhinus amblyrhynchos,39365,2002,2000
147,Carcharhinus amblyrhynchos,39365,2003,2000
147,Carcharhinus amblyrhynchos,39365,2004,2000
147,Carcharhinus amblyrhynchos,39365,2005,2000
147,Carcharhinus amblyrhynchos,39365,2006,2000
147,Carcharhinus amblyrhynchos,39365,2007,2000
147,Carcharhinus amblyrhynchos,39365,2008,2000
147,Carcharhinus amblyrhynchos,39365,2009,2009
147,Carcharhinus amblyrhynchos,39365,2010,2009
147,Carcharhinus amblyrhynchos,39365,2011,2009
147,Carcharhinus amblyrhynchos,39365,2012,2009
147,Carcharhinus amblyrhynchos,39365,2013,2009
147,Carcharhinus amblyrhynchos,39365,2014,2009
147,Carcharhinus amblyrhynchos,39365,2015,2009
147,Carcharhinus amblyrhynchos,39365,2016,2009
147,Carcharhinus amblyrhynchos,39365,2017,2009
147,Carcharhinus amblyrhynchos,39365,2018,2009
147,Galeocerdo cuvier,39378,1992,NA
147,Galeocerdo cuvier,39378,1993,NA
147,Galeocerdo cuvier,39378,1994,NA
147,Galeocerdo cuvier,39378,1995,NA
147,Galeocerdo cuvier,39378,1996,NA
147,Galeocerdo cuvier,39378,1997,NA
147,Galeocerdo cuvier,39378,1998,NA
147,Galeocerdo cuvier,39378,1999,NA
147,Galeocerdo cuvier,39378,2e3,2000
147,Galeocerdo cuvier,39378,2001,2000
147,Galeocerdo cuvier,39378,2002,2000
147,Galeocerdo cuvier,39378,2003,2000
147,Galeocerdo cuvier,39378,2004,2000
147,Galeocerdo cuvier,39378,2005,2000
147,Galeocerdo cuvier,39378,2006,2000
147,Galeocerdo cuvier,39378,2007,2000
147,Galeocerdo cuvier,39378,2008,2000
147,Galeocerdo cuvier,39378,2009,2009
147,Galeocerdo cuvier,39378,2010,2009
147,Galeocerdo cuvier,39378,2011,2009
147,Galeocerdo cuvier,39378,2012,2009
147,Galeocerdo cuvier,39378,2013,2009
147,Galeocerdo cuvier,39378,2014,2009
147,Galeocerdo cuvier,39378,2015,2009
147,Galeocerdo cuvier,39378,2016,2009
147,Galeocerdo cuvier,39378,2017,2009
147,Galeocerdo cuvier,39378,2018,2009
147,Prionace glauca,39381,1992,NA
147,Prionace glauca,39381,1993,NA
147,Prionace glauca,39381,1994,NA
147,Prionace glauca,39381,1995,NA
147,Prionace glauca,39381,1996,NA
147,Prionace glauca,39381,1997,NA
147,Prionace glauca,39381,1998,NA
147,Prionace glauca,39381,1999,NA
147,Prionace glauca,39381,2e3,2000
147,Prionace glauca,39381,2001,2000
147,Prionace glauca,39381,2002,2000
147,Prionace glauca,39381,2003,2000
147,Prionace glauca,39381,2004,2000
147,Prionace glauca,39381,2005,2000
147,Prionace glauca,39381,2006,2000
147,Prionace glauca,39381,2007,2000
147,Prionace glauca,39381,2008,2000
147,Prionace glauca,39381,2009,2009
147,Prionace glauca,39381,2010,2009
147,Prionace glauca,39381,2011,2009
147,Prionace glauca,39381,2012,2009
147,Prionace glauca,39381,2013,2009
147,Prionace glauca,39381,2014,2009
147,Prionace glauca,39381,2015,2009
147,Prionace glauca,39381,2016,2009
147,Prionace glauca,39381,2017,2009
147,Prionace glauca,39381,2018,2009
147,Triaenodon obesus,39384,1992,NA
147,Triaenodon obesus,39384,1993,NA
147,Triaenodon obesus,39384,1994,NA
147,Triaenodon obesus,39384,1995,NA
147,Triaenodon obesus,39384,1996,NA
147,Triaenodon obesus,39384,1997,NA
147,Triaenodon obesus,39384,1998,NA
147,Triaenodon obesus,39384,1999,NA
147,Triaenodon obesus,39384,2e3,2000
147,Triaenodon obesus,39384,2001,2000
147,Triaenodon obesus,39384,2002,2000
147,Triaenodon obesus,39384,2003,2000
147,Triaenodon obesus,39384,2004,2000
147,Triaenodon obesus,39384,2005,2000
147,Triaenodon obesus,39384,2006,2000
147,Triaenodon obesus,39384,2007,2000
147,Triaenodon obesus,39384,2008,2000
147,Triaenodon obesus,39384,2009,2009
147,Triaenodon obesus,39384,2010,2009
147,Triaenodon obesus,39384,2011,2009
147,Triaenodon obesus,39384,2012,2009
147,Triaenodon obesus,39384,2013,2009
147,Triaenodon obesus,39384,2014,2009
147,Triaenodon obesus,39384,2015,2009
147,Triaenodon obesus,39384,2016,2009
147,Triaenodon obesus,39384,2017,2009
147,Triaenodon obesus,39384,2018,2009
147,Megaptera novaeangliae,132832,1992,NA
147,Megaptera novaeangliae,132832,1993,NA
147,Megaptera novaeangliae,132832,1994,NA
147,Megaptera novaeangliae,132832,1995,NA
147,Megaptera novaeangliae,132832,1996,NA
147,Megaptera novaeangliae,132832,1997,NA
147,Megaptera novaeangliae,132832,1998,NA
147,Megaptera novaeangliae,132832,1999,NA
147,Megaptera novaeangliae,132832,2e3,NA
147,Megaptera novaeangliae,132832,2001,NA
147,Megaptera novaeangliae,132832,2002,NA
147,Megaptera novaeangliae,132832,2003,NA
147,Megaptera novaeangliae,132832,2004,NA
147,Megaptera novaeangliae,132832,2005,NA
147,Megaptera novaeangliae,132832,2006,NA
147,Megaptera novaeangliae,132832,2007,NA
147,Megaptera novaeangliae,132832,2008,2008
147,Megaptera novaeangliae,132832,2009,2008
147,Megaptera novaeangliae,132832,2010,2008
147,Megaptera novaeangliae,132832,2011,2008
147,Megaptera novaeangliae,132832,2012,2008
147,Megaptera novaeangliae,132832,2013,2008
147,Megaptera novaeangliae,132832,2014,2008
147,Megaptera novaeangliae,132832,2015,2008
147,Megaptera novaeangliae,132832,2016,2008
147,Megaptera novaeangliae,132832,2017,2008
147,Megaptera novaeangliae,132832,2018,2008
147,Dermochelys coriacea,46967817,1992,NA
147,Dermochelys coriacea,46967817,1993,NA
147,Dermochelys coriacea,46967817,1994,NA
147,Dermochelys coriacea,46967817,1995,NA
147,Dermochelys coriacea,46967817,1996,NA
147,Dermochelys coriacea,46967817,1997,NA
147,Dermochelys coriacea,46967817,1998,NA
147,Dermochelys coriacea,46967817,1999,NA
147,Dermochelys coriacea,46967817,2e3,NA
147,Dermochelys coriacea,46967817,2001,NA
147,Dermochelys coriacea,46967817,2002,NA
147,Dermochelys coriacea,46967817,2003,NA
147,Dermochelys coriacea,46967817,2004,NA
147,Dermochelys coriacea,46967817,2005,NA
147,Dermochelys coriacea,46967817,2006,NA
147,Dermochelys coriacea,46967817,2007,NA
147,Dermochelys coriacea,46967817,2008,NA
147,Dermochelys coriacea,46967817,2009,NA
147,Dermochelys coriacea,46967817,2010,NA
147,Dermochelys coriacea,46967817,2011,NA
147,Dermochelys coriacea,46967817,2012,NA
147,Dermochelys coriacea,46967817,2013,2013
147,Dermochelys coriacea,46967817,2014,2013
147,Dermochelys coriacea,46967817,2015,2013
147,Dermochelys coriacea,46967817,2016,2013
147,Dermochelys coriacea,46967817,2017,2013
147,Dermochelys coriacea,46967817,2018,2013
147,Caretta caretta,84156809,1992,NA
147,Caretta caretta,84156809,1993,NA
147,Caretta caretta,84156809,1994,NA
147,Caretta caretta,84156809,1995,NA
147,Caretta caretta,84156809,1996,NA
147,Caretta caretta,84156809,1997,NA
147,Caretta caretta,84156809,1998,NA
147,Caretta caretta,84156809,1999,NA
147,Caretta caretta,84156809,2e3,NA
147,Caretta caretta,84156809,2001,NA
147,Caretta caretta,84156809,2002,NA
147,Caretta caretta,84156809,2003,NA
147,Caretta caretta,84156809,2004,NA
147,Caretta caretta,84156809,2005,NA
147,Caretta caretta,84156809,2006,NA
147,Caretta caretta,84156809,2007,NA
147,Caretta caretta,84156809,2008,NA
147,Caretta caretta,84156809,2009,NA
147,Caretta caretta,84156809,2010,NA
147,Caretta caretta,84156809,2011,NA
147,Caretta caretta,84156809,2012,NA
147,Caretta caretta,84156809,2013,NA
147,Caretta caretta,84156809,2014,NA
147,Caretta caretta,84156809,2015,2015
147,Caretta caretta,84156809,2016,2015
147,Caretta caretta,84156809,2017,2015
147,Caretta caretta,84156809,2018,2015
147,Carcharhinus melanopterus,39375,1992,NA
147,Carcharhinus melanopterus,39375,1993,NA
147,Carcharhinus melanopterus,39375,1994,NA
147,Carcharhinus melanopterus,39375,1995,NA
147,Carcharhinus melanopterus,39375,1996,NA
147,Carcharhinus melanopterus,39375,1997,NA
147,Carcharhinus melanopterus,39375,1998,NA
147,Carcharhinus melanopterus,39375,1999,NA
147,Carcharhinus melanopterus,39375,2e3,2000
147,Carcharhinus melanopterus,39375,2001,2000
147,Carcharhinus melanopterus,39375,2002,2000
147,Carcharhinus melanopterus,39375,2003,2000
147,Carcharhinus melanopterus,39375,2004,2000
147,Carcharhinus melanopterus,39375,2005,2005
147,Carcharhinus melanopterus,39375,2006,2005
147,Carcharhinus melanopterus,39375,2007,2005
147,Carcharhinus melanopterus,39375,2008,2005
147,Carcharhinus melanopterus,39375,2009,2005
147,Carcharhinus melanopterus,39375,2010,2005
147,Carcharhinus melanopterus,39375,2011,2005
147,Carcharhinus melanopterus,39375,2012,2005
147,Carcharhinus melanopterus,39375,2013,2005
147,Carcharhinus melanopterus,39375,2014,2005
147,Carcharhinus melanopterus,39375,2015,2005
147,Carcharhinus melanopterus,39375,2016,2005
147,Carcharhinus melanopterus,39375,2017,2005
147,Carcharhinus melanopterus,39375,2018,2005
147,Carcharhinus albimarginatus,161526,1992,NA
147,Carcharhinus albimarginatus,161526,1993,NA
147,Carcharhinus albimarginatus,161526,1994,NA
147,Carcharhinus albimarginatus,161526,1995,NA
147,Carcharhinus albimarginatus,161526,1996,NA
147,Carcharhinus albimarginatus,161526,1997,NA
147,Carcharhinus albimarginatus,161526,1998,NA
147,Carcharhinus albimarginatus,161526,1999,NA
147,Carcharhinus albimarginatus,161526,2e3,NA
147,Carcharhinus albimarginatus,161526,2001,NA
147,Carcharhinus albimarginatus,161526,2002,NA
147,Carcharhinus albimarginatus,161526,2003,NA
147,Carcharhinus albimarginatus,161526,2004,NA
147,Carcharhinus albimarginatus,161526,2005,NA
147,Carcharhinus albimarginatus,161526,2006,NA
147,Carcharhinus albimarginatus,161526,2007,2007
147,Carcharhinus albimarginatus,161526,2008,2007
147,Carcharhinus albimarginatus,161526,2009,2007
147,Carcharhinus albimarginatus,161526,2010,2007
147,Carcharhinus albimarginatus,161526,2011,2007
147,Carcharhinus albimarginatus,161526,2012,2007
147,Carcharhinus albimarginatus,161526,2013,2007
147,Carcharhinus albimarginatus,161526,2014,2007
147,Carcharhinus albimarginatus,161526,2015,2015
147,Carcharhinus albimarginatus,161526,2016,2015
147,Carcharhinus albimarginatus,161526,2017,2015
147,Carcharhinus albimarginatus,161526,2018,2015
147,Carcharhinus falciformis,39370,1992,NA
147,Carcharhinus falciformis,39370,1993,NA
147,Carcharhinus falciformis,39370,1994,NA
147,Carcharhinus falciformis,39370,1995,NA
147,Carcharhinus falciformis,39370,1996,NA
147,Carcharhinus falciformis,39370,1997,NA
147,Carcharhinus falciformis,39370,1998,NA
147,Carcharhinus falciformis,39370,1999,NA
147,Carcharhinus falciformis,39370,2e3,2000
147,Carcharhinus falciformis,39370,2001,2000
147,Carcharhinus falciformis,39370,2002,2000
147,Carcharhinus falciformis,39370,2003,2000
147,Carcharhinus falciformis,39370,2004,2000
147,Carcharhinus falciformis,39370,2005,2000
147,Carcharhinus falciformis,39370,2006,2000
147,Carcharhinus falciformis,39370,2007,2000
147,Carcharhinus falciformis,39370,2008,2000
147,Carcharhinus falciformis,39370,2009,2009
147,Carcharhinus falciformis,39370,2010,2009
147,Carcharhinus falciformis,39370,2011,2009
147,Carcharhinus falciformis,39370,2012,2009
147,Carcharhinus falciformis,39370,2013,2009
147,Carcharhinus falciformis,39370,2014,2009
147,Carcharhinus falciformis,39370,2015,2009
147,Carcharhinus falciformis,39370,2016,2016
147,Carcharhinus falciformis,39370,2017,2017
147,Carcharhinus falciformis,39370,2018,2017
147,Carcharhinus galapagensis,41736,1992,NA
147,Carcharhinus galapagensis,41736,1993,NA
147,Carcharhinus galapagensis,41736,1994,NA
147,Carcharhinus galapagensis,41736,1995,NA
147,Carcharhinus galapagensis,41736,1996,NA
147,Carcharhinus galapagensis,41736,1997,NA
147,Carcharhinus galapagensis,41736,1998,NA
147,Carcharhinus galapagensis,41736,1999,NA
147,Carcharhinus galapagensis,41736,2e3,NA
147,Carcharhinus galapagensis,41736,2001,NA
147,Carcharhinus galapagensis,41736,2002,NA
147,Carcharhinus galapagensis,41736,2003,2003
147,Carcharhinus galapagensis,41736,2004,2003
147,Carcharhinus galapagensis,41736,2005,2003
147,Carcharhinus galapagensis,41736,2006,2003
147,Carcharhinus galapagensis,41736,2007,2003
147,Carcharhinus galapagensis,41736,2008,2003
147,Carcharhinus galapagensis,41736,2009,2003
147,Carcharhinus galapagensis,41736,2010,2003
147,Carcharhinus galapagensis,41736,2011,2003
147,Carcharhinus galapagensis,41736,2012,2003
147,Carcharhinus galapagensis,41736,2013,2003
147,Carcharhinus galapagensis,41736,2014,2003
147,Carcharhinus galapagensis,41736,2015,2003
147,Carcharhinus galapagensis,41736,2016,2003
147,Carcharhinus galapagensis,41736,2017,2003
147,Carcharhinus galapagensis,41736,2018,2003
147,Carcharhinus leucas,39372,1992,NA
147,Carcharhinus leucas,39372,1993,NA
147,Carcharhinus leucas,39372,1994,NA
147,Carcharhinus leucas,39372,1995,NA
147,Carcharhinus leucas,39372,1996,NA
147,Carcharhinus leucas,39372,1997,NA
147,Carcharhinus leucas,39372,1998,NA
147,Carcharhinus leucas,39372,1999,NA
147,Carcharhinus leucas,39372,2e3,2000
147,Carcharhinus leucas,39372,2001,2000
147,Carcharhinus leucas,39372,2002,2000
147,Carcharhinus leucas,39372,2003,2000
147,Carcharhinus leucas,39372,2004,2000
147,Carcharhinus leucas,39372,2005,2005
147,Carcharhinus leucas,39372,2006,2005
147,Carcharhinus leucas,39372,2007,2005
147,Carcharhinus leucas,39372,2008,2005
147,Carcharhinus leucas,39372,2009,2005
147,Carcharhinus leucas,39372,2010,2005
147,Carcharhinus leucas,39372,2011,2005
147,Carcharhinus leucas,39372,2012,2005
147,Carcharhinus leucas,39372,2013,2005
147,Carcharhinus leucas,39372,2014,2005
147,Carcharhinus leucas,39372,2015,2005
147,Carcharhinus leucas,39372,2016,2005
147,Carcharhinus leucas,39372,2017,2005
147,Carcharhinus leucas,39372,2018,2005
147,Carcharhinus limbatus,3851,1992,NA
147,Carcharhinus limbatus,3851,1993,NA
147,Carcharhinus limbatus,3851,1994,NA
147,Carcharhinus limbatus,3851,1995,NA
147,Carcharhinus limbatus,3851,1996,1996
147,Carcharhinus limbatus,3851,1997,1996
147,Carcharhinus limbatus,3851,1998,1996
147,Carcharhinus limbatus,3851,1999,1996
147,Carcharhinus limbatus,3851,2e3,2000
147,Carcharhinus limbatus,3851,2001,2000
147,Carcharhinus limbatus,3851,2002,2000
147,Carcharhinus limbatus,3851,2003,2000
147,Carcharhinus limbatus,3851,2004,2000
147,Carcharhinus limbatus,3851,2005,2005
147,Carcharhinus limbatus,3851,2006,2005
147,Carcharhinus limbatus,3851,2007,2005
147,Carcharhinus limbatus,3851,2008,2005
147,Carcharhinus limbatus,3851,2009,2005
147,Carcharhinus limbatus,3851,2010,2005
147,Carcharhinus limbatus,3851,2011,2005
147,Carcharhinus limbatus,3851,2012,2005
147,Carcharhinus limbatus,3851,2013,2005
147,Carcharhinus limbatus,3851,2014,2005
147,Carcharhinus limbatus,3851,2015,2005
147,Carcharhinus limbatus,3851,2016,2005
147,Carcharhinus limbatus,3851,2017,2005
147,Carcharhinus limbatus,3851,2018,2005
147,Negaprion acutidens,41836,1992,NA
147,Negaprion acutidens,41836,1993,NA
147,Negaprion acutidens,41836,1994,NA
147,Negaprion acutidens,41836,1995,NA
147,Negaprion acutidens,41836,1996,NA
147,Negaprion acutidens,41836,1997,NA
147,Negaprion acutidens,41836,1998,NA
147,Negaprion acutidens,41836,1999,NA
147,Negaprion acutidens,41836,2e3,NA
147,Negaprion acutidens,41836,2001,NA
147,Negaprion acutidens,41836,2002,NA
147,Negaprion acutidens,41836,2003,2003
147,Negaprion acutidens,41836,2004,2003
147,Negaprion acutidens,41836,2005,2003
147,Negaprion acutidens,41836,2006,2003
147,Negaprion acutidens,41836,2007,2003
147,Negaprion acutidens,41836,2008,2003
147,Negaprion acutidens,41836,2009,2003
147,Negaprion acutidens,41836,2010,2003
147,Negaprion acutidens,41836,2011,2003
147,Negaprion acutidens,41836,2012,2003
147,Negaprion acutidens,41836,2013,2003
147,Negaprion acutidens,41836,2014,2003
147,Negaprion acutidens,41836,2015,2003
147,Negaprion acutidens,41836,2016,2003
147,Negaprion acutidens,41836,2017,2003
147,Negaprion acutidens,41836,2018,2003
147,Nebrius ferrugineus,41835,1992,NA
147,Nebrius ferrugineus,41835,1993,NA
147,Nebrius ferrugineus,41835,1994,NA
147,Nebrius ferrugineus,41835,1995,NA
147,Nebrius ferrugineus,41835,1996,NA
147,Nebrius ferrugineus,41835,1997,NA
147,Nebrius ferrugineus,41835,1998,NA
147,Nebrius ferrugineus,41835,1999,NA
147,Nebrius ferrugineus,41835,2e3,NA
