rgn_id,sciname,iucn_sid,cat,year
147,Chelonia mydas,4615,EN,1999
147,Chelonia mydas,4615,EN,2e3
147,Chelonia mydas,4615,EN,2001
147,Chelonia mydas,4615,EN,2002
147,Chelonia mydas,4615,EN,2003
147,Chelonia mydas,4615,EN,2004
147,Chelonia mydas,4615,EN,2005
147,Chelonia mydas,4615,EN,2006
147,Chelonia mydas,4615,EN,2007
147,Chelonia mydas,4615,EN,2008
147,Chelonia mydas,4615,EN,2009
147,Chelonia mydas,4615,EN,2010
147,Chelonia mydas,4615,EN,2011
147,Chelonia mydas,4615,EN,2012
147,Chelonia mydas,4615,EN,2013
147,Chelonia mydas,4615,EN,2014
147,Chelonia mydas,4615,EN,2015
147,Chelonia mydas,4615,EN,2016
147,Chelonia mydas,4615,EN,2017
147,Chelonia mydas,4615,EN,2018
147,Dermochelys coriacea,6494,EN,1992
147,Dermochelys coriacea,6494,EN,1993
147,Dermochelys coriacea,6494,EN,1994
147,Dermochelys coriacea,6494,EN,1995
147,Dermochelys coriacea,6494,EN,1996
147,Dermochelys coriacea,6494,EN,1997
147,Dermochelys coriacea,6494,EN,1998
147,Dermochelys coriacea,6494,EN,1999
147,Dermochelys coriacea,6494,CR,2e3
147,Dermochelys coriacea,6494,CR,2001
147,Dermochelys coriacea,6494,CR,2002
147,Dermochelys coriacea,6494,CR,2003
147,Dermochelys coriacea,6494,CR,2004
147,Dermochelys coriacea,6494,CR,2005
147,Dermochelys coriacea,6494,CR,2006
147,Dermochelys coriacea,6494,CR,2007
147,Dermochelys coriacea,6494,CR,2008
147,Dermochelys coriacea,6494,CR,2009
147,Dermochelys coriacea,6494,CR,2010
147,Dermochelys coriacea,6494,CR,2011
147,Dermochelys coriacea,6494,CR,2012
147,Dermochelys coriacea,6494,VU,2013
147,Dermochelys coriacea,6494,VU,2014
147,Dermochelys coriacea,6494,VU,2015
147,Dermochelys coriacea,6494,VU,2016
147,Dermochelys coriacea,6494,VU,2017
147,Dermochelys coriacea,6494,VU,2018
147,Megaptera novaeangliae,13006,VU,1992
147,Megaptera novaeangliae,13006,VU,1993
147,Megaptera novaeangliae,13006,VU,1994
147,Megaptera novaeangliae,13006,VU,1995
147,Megaptera novaeangliae,13006,VU,1996
147,Megaptera novaeangliae,13006,VU,1997
147,Megaptera novaeangliae,13006,VU,1998
147,Megaptera novaeangliae,13006,VU,1999
147,Megaptera novaeangliae,13006,VU,2e3
147,Megaptera novaeangliae,13006,VU,2001
147,Megaptera novaeangliae,13006,VU,2002
147,Megaptera novaeangliae,13006,VU,2003
147,Megaptera novaeangliae,13006,VU,2004
147,Megaptera novaeangliae,13006,VU,2005
147,Megaptera novaeangliae,13006,VU,2006
147,Megaptera novaeangliae,13006,VU,2007
147,Megaptera novaeangliae,13006,LC,2008
147,Megaptera novaeangliae,13006,LC,2009
147,Megaptera novaeangliae,13006,LC,2010
147,Megaptera novaeangliae,13006,LC,2011
147,Megaptera novaeangliae,13006,LC,2012
147,Megaptera novaeangliae,13006,LC,2013
147,Megaptera novaeangliae,13006,LC,2014
147,Megaptera novaeangliae,13006,LC,2015
147,Megaptera novaeangliae,13006,LC,2016
147,Megaptera novaeangliae,13006,LC,2017
147,Megaptera novaeangliae,13006,LC,2018
147,Rhincodon typus,19488,VU,1992
147,Rhincodon typus,19488,VU,1993
147,Rhincodon typus,19488,VU,1994
147,Rhincodon typus,19488,VU,1995
147,Rhincodon typus,19488,VU,1996
147,Rhincodon typus,19488,VU,1997
147,Rhincodon typus,19488,VU,1998
147,Rhincodon typus,19488,VU,1999
147,Rhincodon typus,19488,VU,2e3
147,Rhincodon typus,19488,VU,2001
147,Rhincodon typus,19488,VU,2002
147,Rhincodon typus,19488,VU,2003
147,Rhincodon typus,19488,VU,2004
147,Rhincodon typus,19488,VU,2005
147,Rhincodon typus,19488,VU,2006
147,Rhincodon typus,19488,VU,2007
147,Rhincodon typus,19488,VU,2008
147,Rhincodon typus,19488,VU,2009
147,Rhincodon typus,19488,VU,2010
147,Rhincodon typus,19488,VU,2011
147,Rhincodon typus,19488,VU,2012
147,Rhincodon typus,19488,VU,2013
147,Rhincodon typus,19488,VU,2014
147,Rhincodon typus,19488,VU,2015
147,Rhincodon typus,19488,EN,2016
147,Rhincodon typus,19488,EN,2017
147,Rhincodon typus,19488,EN,2018
147,Steno bredanensis,20738,LC,1992
147,Steno bredanensis,20738,LC,1993
147,Steno bredanensis,20738,LC,1994
147,Steno bredanensis,20738,LC,1995
147,Steno bredanensis,20738,LC,1996
147,Steno bredanensis,20738,LC,1997
147,Steno bredanensis,20738,LC,1998
147,Steno bredanensis,20738,LC,1999
147,Steno bredanensis,20738,LC,2e3
147,Steno bredanensis,20738,LC,2001
147,Steno bredanensis,20738,LC,2002
147,Steno bredanensis,20738,LC,2003
147,Steno bredanensis,20738,LC,2004
147,Steno bredanensis,20738,LC,2005
147,Steno bredanensis,20738,LC,2006
147,Steno bredanensis,20738,LC,2007
147,Steno bredanensis,20738,LC,2008
147,Steno bredanensis,20738,LC,2009
147,Steno bredanensis,20738,LC,2010
147,Steno bredanensis,20738,LC,2011
147,Steno bredanensis,20738,LC,2012
147,Steno bredanensis,20738,LC,2013
147,Steno bredanensis,20738,LC,2014
147,Steno bredanensis,20738,LC,2015
147,Steno bredanensis,20738,LC,2016
147,Steno bredanensis,20738,LC,2017
147,Steno bredanensis,20738,LC,2018
147,Alopias vulpinus,39339,VU,1992
147,Alopias vulpinus,39339,VU,1993
147,Alopias vulpinus,39339,VU,1994
147,Alopias vulpinus,39339,VU,1995
147,Alopias vulpinus,39339,VU,1996
147,Alopias vulpinus,39339,VU,1997
147,Alopias vulpinus,39339,VU,1998
147,Alopias vulpinus,39339,VU,1999
147,Alopias vulpinus,39339,VU,2e3
147,Alopias vulpinus,39339,VU,2001
147,Alopias vulpinus,39339,VU,2002
147,Alopias vulpinus,39339,VU,2003
147,Alopias vulpinus,39339,VU,2004
147,Alopias vulpinus,39339,VU,2005
147,Alopias vulpinus,39339,VU,2006
147,Alopias vulpinus,39339,VU,2007
147,Alopias vulpinus,39339,VU,2008
147,Alopias vulpinus,39339,VU,2009
147,Alopias vulpinus,39339,VU,2010
147,Alopias vulpinus,39339,VU,2011
147,Alopias vulpinus,39339,VU,2012
147,Alopias vulpinus,39339,VU,2013
147,Alopias vulpinus,39339,VU,2014
147,Alopias vulpinus,39339,VU,2015
147,Alopias vulpinus,39339,VU,2016
147,Alopias vulpinus,39339,VU,2017
147,Alopias vulpinus,39339,VU,2018
147,Isurus oxyrinchus,39341,NT,1992
147,Isurus oxyrinchus,39341,NT,1993
147,Isurus oxyrinchus,39341,NT,1994
147,Isurus oxyrinchus,39341,NT,1995
147,Isurus oxyrinchus,39341,NT,1996
147,Isurus oxyrinchus,39341,NT,1997
147,Isurus oxyrinchus,39341,NT,1998
147,Isurus oxyrinchus,39341,NT,1999
147,Isurus oxyrinchus,39341,NT,2e3
147,Isurus oxyrinchus,39341,NT,2001
147,Isurus oxyrinchus,39341,NT,2002
147,Isurus oxyrinchus,39341,NT,2003
147,Isurus oxyrinchus,39341,NT,2004
147,Isurus oxyrinchus,39341,NT,2005
147,Isurus oxyrinchus,39341,NT,2006
147,Isurus oxyrinchus,39341,NT,2007
147,Isurus oxyrinchus,39341,NT,2008
147,Isurus oxyrinchus,39341,VU,2009
147,Isurus oxyrinchus,39341,VU,2010
147,Isurus oxyrinchus,39341,VU,2011
147,Isurus oxyrinchus,39341,VU,2012
147,Isurus oxyrinchus,39341,VU,2013
147,Isurus oxyrinchus,39341,VU,2014
147,Isurus oxyrinchus,39341,VU,2015
147,Isurus oxyrinchus,39341,VU,2016
147,Isurus oxyrinchus,39341,VU,2017
147,Isurus oxyrinchus,39341,VU,2018
147,Carcharhinus amblyrhynchos,39365,NT,1992
147,Carcharhinus amblyrhynchos,39365,NT,1993
147,Carcharhinus amblyrhynchos,39365,NT,1994
147,Carcharhinus amblyrhynchos,39365,NT,1995
147,Carcharhinus amblyrhynchos,39365,NT,1996
147,Carcharhinus amblyrhynchos,39365,NT,1997
147,Carcharhinus amblyrhynchos,39365,NT,1998
147,Carcharhinus amblyrhynchos,39365,NT,1999
147,Carcharhinus amblyrhynchos,39365,NT,2e3
147,Carcharhinus amblyrhynchos,39365,NT,2001
147,Carcharhinus amblyrhynchos,39365,NT,2002
147,Carcharhinus amblyrhynchos,39365,NT,2003
147,Carcharhinus amblyrhynchos,39365,NT,2004
147,Carcharhinus amblyrhynchos,39365,NT,2005
147,Carcharhinus amblyrhynchos,39365,NT,2006
147,Carcharhinus amblyrhynchos,39365,NT,2007
147,Carcharhinus amblyrhynchos,39365,NT,2008
147,Carcharhinus amblyrhynchos,39365,NT,2009
147,Carcharhinus amblyrhynchos,39365,NT,2010
147,Carcharhinus amblyrhynchos,39365,NT,2011
147,Carcharhinus amblyrhynchos,39365,NT,2012
147,Carcharhinus amblyrhynchos,39365,NT,2013
147,Carcharhinus amblyrhynchos,39365,NT,2014
147,Carcharhinus amblyrhynchos,39365,NT,2015
147,Carcharhinus amblyrhynchos,39365,NT,2016
147,Carcharhinus amblyrhynchos,39365,NT,2017
147,Carcharhinus amblyrhynchos,39365,NT,2018
147,Galeocerdo cuvier,39378,NT,1992
147,Galeocerdo cuvier,39378,NT,1993
147,Galeocerdo cuvier,39378,NT,1994
147,Galeocerdo cuvier,39378,NT,1995
147,Galeocerdo cuvier,39378,NT,1996
147,Galeocerdo cuvier,39378,NT,1997
147,Galeocerdo cuvier,39378,NT,1998
147,Galeocerdo cuvier,39378,NT,1999
147,Galeocerdo cuvier,39378,NT,2e3
147,Galeocerdo cuvier,39378,NT,2001
147,Galeocerdo cuvier,39378,NT,2002
147,Galeocerdo cuvier,39378,NT,2003
147,Galeocerdo cuvier,39378,NT,2004
147,Galeocerdo cuvier,39378,NT,2005
147,Galeocerdo cuvier,39378,NT,2006
147,Galeocerdo cuvier,39378,NT,2007
147,Galeocerdo cuvier,39378,NT,2008
147,Galeocerdo cuvier,39378,NT,2009
147,Galeocerdo cuvier,39378,NT,2010
147,Galeocerdo cuvier,39378,NT,2011
147,Galeocerdo cuvier,39378,NT,2012
147,Galeocerdo cuvier,39378,NT,2013
147,Galeocerdo cuvier,39378,NT,2014
147,Galeocerdo cuvier,39378,NT,2015
147,Galeocerdo cuvier,39378,NT,2016
147,Galeocerdo cuvier,39378,NT,2017
147,Galeocerdo cuvier,39378,NT,2018
147,Prionace glauca,39381,NT,1992
147,Prionace glauca,39381,NT,1993
147,Prionace glauca,39381,NT,1994
147,Prionace glauca,39381,NT,1995
147,Prionace glauca,39381,NT,1996
147,Prionace glauca,39381,NT,1997
147,Prionace glauca,39381,NT,1998
147,Prionace glauca,39381,NT,1999
147,Prionace glauca,39381,NT,2e3
147,Prionace glauca,39381,NT,2001
147,Prionace glauca,39381,NT,2002
147,Prionace glauca,39381,NT,2003
147,Prionace glauca,39381,NT,2004
147,Prionace glauca,39381,NT,2005
147,Prionace glauca,39381,NT,2006
147,Prionace glauca,39381,NT,2007
147,Prionace glauca,39381,NT,2008
147,Prionace glauca,39381,NT,2009
147,Prionace glauca,39381,NT,2010
147,Prionace glauca,39381,NT,2011
147,Prionace glauca,39381,NT,2012
147,Prionace glauca,39381,NT,2013
147,Prionace glauca,39381,NT,2014
147,Prionace glauca,39381,NT,2015
147,Prionace glauca,39381,NT,2016
147,Prionace glauca,39381,NT,2017
147,Prionace glauca,39381,NT,2018
147,Triaenodon obesus,39384,NT,1992
147,Triaenodon obesus,39384,NT,1993
147,Triaenodon obesus,39384,NT,1994
147,Triaenodon obesus,39384,NT,1995
147,Triaenodon obesus,39384,NT,1996
147,Triaenodon obesus,39384,NT,1997
147,Triaenodon obesus,39384,NT,1998
147,Triaenodon obesus,39384,NT,1999
147,Triaenodon obesus,39384,NT,2e3
147,Triaenodon obesus,39384,NT,2001
147,Triaenodon obesus,39384,NT,2002
147,Triaenodon obesus,39384,NT,2003
147,Triaenodon obesus,39384,NT,2004
147,Triaenodon obesus,39384,NT,2005
147,Triaenodon obesus,39384,NT,2006
147,Triaenodon obesus,39384,NT,2007
147,Triaenodon obesus,39384,NT,2008
147,Triaenodon obesus,39384,NT,2009
147,Triaenodon obesus,39384,NT,2010
147,Triaenodon obesus,39384,NT,2011
147,Triaenodon obesus,39384,NT,2012
147,Triaenodon obesus,39384,NT,2013
147,Triaenodon obesus,39384,NT,2014
147,Triaenodon obesus,39384,NT,2015
147,Triaenodon obesus,39384,NT,2016
147,Triaenodon obesus,39384,NT,2017
147,Triaenodon obesus,39384,NT,2018
147,Megaptera novaeangliae,132832,EN,1992
147,Megaptera novaeangliae,132832,EN,1993
147,Megaptera novaeangliae,132832,EN,1994
147,Megaptera novaeangliae,132832,EN,1995
147,Megaptera novaeangliae,132832,EN,1996
147,Megaptera novaeangliae,132832,EN,1997
147,Megaptera novaeangliae,132832,EN,1998
147,Megaptera novaeangliae,132832,EN,1999
147,Megaptera novaeangliae,132832,EN,2e3
147,Megaptera novaeangliae,132832,EN,2001
147,Megaptera novaeangliae,132832,EN,2002
147,Megaptera novaeangliae,132832,EN,2003
147,Megaptera novaeangliae,132832,EN,2004
147,Megaptera novaeangliae,132832,EN,2005
147,Megaptera novaeangliae,132832,EN,2006
147,Megaptera novaeangliae,132832,EN,2007
147,Megaptera novaeangliae,132832,EN,2008
147,Megaptera novaeangliae,132832,EN,2009
147,Megaptera novaeangliae,132832,EN,2010
147,Megaptera novaeangliae,132832,EN,2011
147,Megaptera novaeangliae,132832,EN,2012
147,Megaptera novaeangliae,132832,EN,2013
147,Megaptera novaeangliae,132832,EN,2014
147,Megaptera novaeangliae,132832,EN,2015
147,Megaptera novaeangliae,132832,EN,2016
147,Megaptera novaeangliae,132832,EN,2017
147,Megaptera novaeangliae,132832,EN,2018
147,Dermochelys coriacea,46967817,CR,1992
147,Dermochelys coriacea,46967817,CR,1993
147,Dermochelys coriacea,46967817,CR,1994
147,Dermochelys coriacea,46967817,CR,1995
147,Dermochelys coriacea,46967817,CR,1996
147,Dermochelys coriacea,46967817,CR,1997
147,Dermochelys coriacea,46967817,CR,1998
147,Dermochelys coriacea,46967817,CR,1999
147,Dermochelys coriacea,46967817,CR,2e3
147,Dermochelys coriacea,46967817,CR,2001
147,Dermochelys coriacea,46967817,CR,2002
147,Dermochelys coriacea,46967817,CR,2003
147,Dermochelys coriacea,46967817,CR,2004
147,Dermochelys coriacea,46967817,CR,2005
147,Dermochelys coriacea,46967817,CR,2006
147,Dermochelys coriacea,46967817,CR,2007
147,Dermochelys coriacea,46967817,CR,2008
147,Dermochelys coriacea,46967817,CR,2009
147,Dermochelys coriacea,46967817,CR,2010
147,Dermochelys coriacea,46967817,CR,2011
147,Dermochelys coriacea,46967817,CR,2012
147,Dermochelys coriacea,46967817,CR,2013
147,Dermochelys coriacea,46967817,CR,2014
147,Dermochelys coriacea,46967817,CR,2015
147,Dermochelys coriacea,46967817,CR,2016
147,Dermochelys coriacea,46967817,CR,2017
147,Dermochelys coriacea,46967817,CR,2018
147,Caretta caretta,84156809,CR,1992
147,Caretta caretta,84156809,CR,1993
147,Caretta caretta,84156809,CR,1994
147,Caretta caretta,84156809,CR,1995
147,Caretta caretta,84156809,CR,1996
147,Caretta caretta,84156809,CR,1997
147,Caretta caretta,84156809,CR,1998
147,Caretta caretta,84156809,CR,1999
147,Caretta caretta,84156809,CR,2e3
147,Caretta caretta,84156809,CR,2001
147,Caretta caretta,84156809,CR,2002
147,Caretta caretta,84156809,CR,2003
147,Caretta caretta,84156809,CR,2004
147,Caretta caretta,84156809,CR,2005
147,Caretta caretta,84156809,CR,2006
147,Caretta caretta,84156809,CR,2007
147,Caretta caretta,84156809,CR,2008
147,Caretta caretta,84156809,CR,2009
147,Caretta caretta,84156809,CR,2010
147,Caretta caretta,84156809,CR,2011
147,Caretta caretta,84156809,CR,2012
147,Caretta caretta,84156809,CR,2013
147,Caretta caretta,84156809,CR,2014
147,Caretta caretta,84156809,CR,2015
147,Caretta caretta,84156809,CR,2016
147,Caretta caretta,84156809,CR,2017
147,Caretta caretta,84156809,CR,2018
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
147,Carcharhinus melanopterus,39375,NT,1992
147,Carcharhinus melanopterus,39375,NT,1993
147,Carcharhinus melanopterus,39375,NT,1994
147,Carcharhinus melanopterus,39375,NT,1995
147,Carcharhinus melanopterus,39375,NT,1996
147,Carcharhinus melanopterus,39375,NT,1997
147,Carcharhinus melanopterus,39375,NT,1998
147,Carcharhinus melanopterus,39375,NT,1999
147,Carcharhinus melanopterus,39375,NT,2e3
147,Carcharhinus melanopterus,39375,NT,2001
147,Carcharhinus melanopterus,39375,NT,2002
147,Carcharhinus melanopterus,39375,NT,2003
147,Carcharhinus melanopterus,39375,NT,2004
147,Carcharhinus melanopterus,39375,NT,2005
147,Carcharhinus melanopterus,39375,NT,2006
147,Carcharhinus melanopterus,39375,NT,2007
147,Carcharhinus melanopterus,39375,NT,2008
